no_mbtree,no_asm,no_cabac,no_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,23.3,34,418,1.4,46.056
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,36.6,67,836,1.4,39.613
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,23.3,34,418,1.4,46.056
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,23.3,34,836,1.4,50.082
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,67,418,1.4,37.475
0,0,0,0,0.7,9,0.4,17,3,84,34,43,334,23.3,67,418,1.4,46.038
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,34,836,1.4,40.152
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,23.3,67,836,1.4,50.155
0,0,0,0,0.7,9,0.4,17,3,84,34,86,334,23.3,67,418,1.4,46.037
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,36.6,67,418,1.4,37.475
0,0,0,0,0.7,9,0.4,17,3,84,34,43,334,23.3,67,836,1.4,50.166
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,67,836,1.4,39.615
0,0,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,34,418,1.4,37.631
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,667,23.3,67,418,1.4,46.066
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,34,836,1.4,50.17
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,36.6,67,836,1.4,39.615
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,34,418,1.4,37.646
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,67,418,1.4,46.066
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,667,23.3,67,836,1.4,50.153
0,0,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,34,836,1.4,40.152
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,23.3,34,836,1.4,50.082
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,34,418,1.4,37.344
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,34,836,1.4,39.45
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,23.3,34,836,1.4,50.082
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,36.6,34,418,1.4,37.387
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,36.6,34,836,1.4,39.453
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,36.6,34,418,1.4,37.387
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,36.6,34,836,1.4,39.453
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,23.3,34,418,1.4,46.047
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,23.3,34,836,1.4,50.082
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,23.3,34,418,1.4,46.047
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,34,418,1.4,37.684
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,34,836,1.4,40.156
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,34,418,1.4,37.684
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,34,418,1.4,45.914
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,34,418,1.4,45.917
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,34,836,1.4,40.156
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,34,418,1.4,37.643
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,34,836,1.4,40.156
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,34,418,1.4,37.643
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,67,418,1.4,45.932
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,67,836,1.4,49.752
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,67,418,1.4,45.934
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,34,836,1.4,40.156
0,0,0,0,0.7,9,0.4,17,3,84,34,43,334,36.6,67,836,1.4,40.057
0,0,0,0,0.7,9,0.4,17,3,84,34,86,334,36.6,67,418,1.4,37.687
0,0,0,0,0.7,9,0.4,17,3,84,34,86,334,23.3,67,836,1.4,50.166
0,0,0,0,0.7,9,0.4,17,3,84,34,43,334,36.6,67,418,1.4,37.708
0,0,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,67,836,1.4,50.168
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,67,418,1.4,46.042
0,0,0,0,0.7,9,0.4,17,3,84,34,86,334,36.6,67,836,1.4,40.057
0,0,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,67,418,1.4,46.043
0,0,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,67,836,1.4,40.333
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,67,418,1.4,37.804
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,67,836,1.4,50.168
0,0,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,67,418,1.4,37.815
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,34,418,1.4,45.914
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,67,836,1.4,40.333
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,34,418,1.4,45.918
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,34,418,1.4,37.387
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,23.3,34,836,1.4,50.127
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,36.6,34,418,1.4,37.387
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,34,836,1.4,39.45
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,667,23.3,34,418,1.4,46.055
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,36.6,34,836,1.4,39.45
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,34,418,1.4,46.055
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,667,23.3,34,836,1.4,50.126
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,667,36.6,34,418,1.4,37.339
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,34,836,1.4,50.126
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,36.6,34,418,1.4,37.339
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,667,36.6,34,836,1.4,39.447
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,23.3,67,418,1.4,46.073
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,36.6,34,836,1.4,39.447
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,23.3,67,418,1.4,46.073
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,23.3,67,836,1.4,50.155
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,67,836,1.4,49.752
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,67,418,1.4,37.783
0,0,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,67,836,1.4,40.496
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,67,418,1.4,37.783
0,0,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,67,836,1.4,40.496
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,67,418,1.4,45.929
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,67,836,1.4,49.743
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,67,418,1.4,45.931
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,67,836,1.4,49.743
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,67,418,1.4,37.817
0,0,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,67,836,1.4,40.487
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,67,418,1.4,37.808
0,0,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,67,836,1.4,40.487
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,23.3,34,418,1.4,46.056
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,23.3,34,836,1.4,50.127
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,334,23.3,34,418,1.4,46.056
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,36.6,67,418,1.4,37.502
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,67,836,1.4,39.632
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,67,418,1.4,37.502
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,23.3,67,836,1.4,50.109
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,23.3,34,418,1.4,46.039
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,23.3,34,836,1.4,50.18
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,23.3,34,418,1.4,46.036
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,36.6,67,836,1.4,39.632
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,36.6,67,418,1.4,37.476
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,36.6,67,836,1.4,39.634
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,36.6,67,418,1.4,37.476
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,23.3,67,836,1.4,50.111
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,23.3,67,418,1.4,46.057
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,23.3,67,836,1.4,50.109
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,23.3,67,418,1.4,46.057
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,36.6,67,836,1.4,39.634
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,36.6,34,836,1.4,40.285
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,34,418,1.4,37.712
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,23.3,34,836,1.4,50.18
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,36.6,34,418,1.4,37.722
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,23.3,67,836,1.4,50.179
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,23.3,67,418,1.4,46.05
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,34,836,1.4,40.285
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,23.3,67,418,1.4,46.049
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,36.6,34,836,1.4,40.285
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,36.6,34,418,1.4,37.761
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,23.3,34,836,1.4,50.18
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,36.6,34,418,1.4,37.768
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,34,836,1.4,50.18
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,23.3,34,418,1.4,46.039
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,36.6,34,836,1.4,40.285
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,34,418,1.4,46.036
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,36.6,34,418,1.4,37.344
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,667,36.6,34,836,1.4,39.45
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,23.3,67,418,1.4,46.064
0,0,0,0,0.7,17,0.4,17,6,84,-33,43,334,23.3,67,836,1.4,50.111
0,0,0,0,0.7,17,0.4,17,6,84,-33,86,334,23.3,67,418,1.4,46.064
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,23.3,34,418,1.4,46.06
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,23.3,34,836,1.4,50.211
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,23.3,34,418,1.4,46.06
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,67,836,1.4,40.413
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,67,418,1.4,37.797
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,36.6,67,836,1.4,40.413
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,36.6,67,418,1.4,37.797
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,23.3,67,836,1.4,49.778
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,23.3,67,418,1.4,45.949
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,23.3,67,836,1.4,49.778
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,23.3,67,418,1.4,45.95
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,36.6,67,836,1.4,40.422
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,36.6,67,418,1.4,37.787
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,36.6,67,836,1.4,40.422
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,36.6,67,418,1.4,37.787
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,67,836,1.4,49.788
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,23.3,67,836,1.4,50.165
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,36.6,34,836,1.4,39.152
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,23.3,67,418,1.4,46.077
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,36.6,34,836,1.4,39.152
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,36.6,34,418,1.4,37.349
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,23.3,34,836,1.4,50.21
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,36.6,34,418,1.4,37.349
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,23.3,34,836,1.4,50.21
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,23.3,34,418,1.4,46.066
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,36.6,34,836,1.4,39.156
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,23.3,34,418,1.4,46.066
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,36.6,34,836,1.4,39.156
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,36.6,34,418,1.4,37.386
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,23.3,34,836,1.4,50.211
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,36.6,34,418,1.4,37.386
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,23.3,34,418,1.4,45.935
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,67,836,1.4,40.515
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,34,418,1.4,45.933
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,23.3,34,836,1.4,49.774
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,36.6,67,418,1.4,37.836
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,23.3,67,836,1.4,50.18
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,67,418,1.4,37.853
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,36.6,67,836,1.4,40.515
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,67,418,1.4,46.056
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,36.6,67,836,1.4,40.227
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,23.3,67,418,1.4,46.054
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,67,836,1.4,50.18
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,36.6,67,418,1.4,37.741
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,23.3,67,836,1.4,50.179
0,0,0,0,0.7,9,0.4,17,6,84,34,86,334,36.6,67,418,1.4,37.745
0,0,0,0,0.7,9,0.4,17,6,84,34,43,334,36.6,67,836,1.4,40.227
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,34,836,1.4,40.245
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,23.3,67,418,1.4,45.946
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,23.3,67,836,1.4,49.788
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,67,418,1.4,45.946
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,23.3,34,836,1.4,49.774
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,36.6,34,418,1.4,37.671
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,36.6,34,836,1.4,40.245
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,34,418,1.4,37.67
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,36.6,34,836,1.4,40.245
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,23.3,34,418,1.4,45.93
0,0,0,0,0.7,17,0.4,17,6,84,34,43,667,23.3,34,836,1.4,49.774
0,0,0,0,0.7,17,0.4,17,6,84,34,86,667,23.3,34,418,1.4,45.928
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,34,836,1.4,49.774
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,36.6,34,418,1.4,37.716
0,0,0,0,0.7,17,0.4,17,6,84,34,43,334,36.6,34,836,1.4,40.245
0,0,0,0,0.7,17,0.4,17,6,84,34,86,334,36.6,34,418,1.4,37.715
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,36.6,67,836,1.4,39.592
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,36.6,67,418,1.4,37.415
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,23.3,67,836,1.4,50.116
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,36.6,67,418,1.4,37.415
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,23.3,67,836,1.4,50.114
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,23.3,67,418,1.4,46.066
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,36.6,67,836,1.4,39.592
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,23.3,67,418,1.4,46.066
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,36.6,67,836,1.4,39.59
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,36.6,67,418,1.4,37.417
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,23.3,67,836,1.4,50.114
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,36.6,67,418,1.4,37.417
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,23.3,34,836,1.4,50.17
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,23.3,34,418,1.4,46.019
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,36.6,67,836,1.4,39.59
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,23.3,34,418,1.4,46.024
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,36.6,34,418,1.4,37.688
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,36.6,34,836,1.4,40.152
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,36.6,34,418,1.4,37.674
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,23.3,34,836,1.4,50.17
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,23.3,34,418,1.4,46.024
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,23.3,34,836,1.4,50.17
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,23.3,34,418,1.4,46.03
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,36.6,34,836,1.4,40.152
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,36.6,34,418,1.4,37.646
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,36.6,34,836,1.4,40.152
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,36.6,34,418,1.4,37.631
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,23.3,34,836,1.4,50.17
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,23.3,67,418,1.4,46.037
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,23.3,67,836,1.4,50.166
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,23.3,67,418,1.4,46.038
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,36.6,34,836,1.4,40.152
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,23.3,67,836,1.4,50.165
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,36.6,67,418,1.4,37.411
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,334,36.6,67,836,1.4,39.58
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,36.6,67,418,1.4,37.411
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,36.6,67,836,1.4,39.58
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,23.3,67,418,1.4,46.076
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,23.3,67,836,1.4,50.163
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,23.3,67,418,1.4,46.076
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,23.3,67,836,1.4,50.163
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,36.6,67,418,1.4,37.407
0,0,0,0,0.7,9,0.4,34,3,84,-33,43,667,36.6,67,836,1.4,39.578
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,36.6,67,418,1.4,37.407
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,667,36.6,67,836,1.4,39.578
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,23.3,34,418,1.4,46.06
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,23.3,34,836,1.4,50.16
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,23.3,34,418,1.4,46.06
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,36.6,34,418,1.4,37.386
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,23.3,34,836,1.4,50.16
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,36.6,34,418,1.4,37.386
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,36.6,34,836,1.4,39.169
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,23.3,34,418,1.4,46.057
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,36.6,34,836,1.4,39.169
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,23.3,34,418,1.4,46.057
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,23.3,34,836,1.4,50.16
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,36.6,34,418,1.4,37.353
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,23.3,34,836,1.4,50.16
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,36.6,34,418,1.4,37.353
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,667,36.6,34,836,1.4,39.165
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,23.3,67,418,1.4,46.068
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,667,36.6,34,836,1.4,39.165
0,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,23.3,67,418,1.4,46.068
0,0,0,0,0.7,17,0.4,34,3,84,-33,43,334,23.3,67,836,1.4,50.116
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,36.6,67,836,1.4,40.496
0,0,0,0,0.7,17,0.4,34,3,84,34,86,334,23.3,67,836,1.4,49.752
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,36.6,67,418,1.4,37.783
0,0,0,0,0.7,9,0.4,34,3,84,-33,86,334,23.3,67,418,1.4,46.077
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,36.6,67,836,1.4,40.057
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,23.3,67,418,1.4,46.043
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,23.3,67,836,1.4,50.168
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,23.3,67,418,1.4,46.042
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,23.3,67,836,1.4,50.166
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,36.6,67,418,1.4,37.708
0,0,0,0,0.7,9,0.4,34,3,84,34,43,334,36.6,67,836,1.4,40.057
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,36.6,67,418,1.4,37.687
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,36.6,67,836,1.4,40.333
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,23.3,34,418,1.4,45.918
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,34,3,84,34,86,334,23.3,34,418,1.4,45.914
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,23.3,67,836,1.4,50.168
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,36.6,67,418,1.4,37.815
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,36.6,67,836,1.4,40.333
0,0,0,0,0.7,9,0.4,34,3,84,34,86,667,36.6,67,418,1.4,37.804
0,0,0,0,0.7,17,0.4,34,3,84,34,43,667,23.3,34,418,1.4,45.917
0,0,0,0,0.7,17,0.4,34,3,84,34,86,334,36.6,34,836,1.4,40.156
0,0,0,0,0.7,17,0.4,34,3,84,34,86,667,23.3,34,418,1.4,45.914
0,0,0,0,0.7,17,0.4,34,3,84,34,43,667,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,36.6,34,418,1.4,37.684
0,0,0,0,0.7,17,0.4,34,3,84,34,86,334,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,34,3,84,34,86,334,36.6,34,418,1.4,37.684
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,36.6,34,836,1.4,40.156
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,23.3,67,418,1.4,45.934
0,0,0,0,0.7,17,0.4,34,3,84,34,86,667,36.6,34,836,1.4,40.156
0,0,0,0,0.7,17,0.4,34,3,84,34,86,334,23.3,67,418,1.4,45.932
0,0,0,0,0.7,17,0.4,34,3,84,34,43,334,23.3,67,836,1.4,49.752
0,0,0,0,0.7,17,0.4,34,3,84,34,43,667,36.6,34,418,1.4,37.643
0,0,0,0,0.7,17,0.4,34,3,84,34,86,667,23.3,34,836,1.4,49.758
0,0,0,0,0.7,17,0.4,34,3,84,34,86,667,36.6,34,418,1.4,37.643
0,0,0,0,0.7,17,0.4,34,3,84,34,43,667,36.6,34,836,1.4,40.156
0,0,0,0,0.7,9,0.4,34,6,84,34,86,667,23.3,34,836,1.4,50.18
0,0,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,418,1.4,37.722
0,0,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,836,1.4,40.285
0,0,0,0,0.7,9,0.4,34,6,84,34,86,667,36.6,34,418,1.4,37.712
